"AGE";"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"UNIT_MEASURE";"CONF_STATUS";"DECIMALS";"OBS_STATUS";"OBS_STATUS_FR";"UNIT_MULT";"TIME_PERIOD";"OBS_VALUE"
"_T";"FERIND";"A";"93";"DEP";"PT";"F";"0";"A";"D";"0";1982;203
"_T";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";1978;217
"_T";"FERIND";"A";"95";"DEP";"PT";"F";"0";"A";"D";"0";2011;233
"_T";"BRTHRT";"A";"57";"DEP";"PM";"F";"1";"A";"D";"0";1991;13.3
"_T";"BRTHRT";"A";"54";"DEP";"PM";"F";"1";"A";"D";"0";1993;12
"_T";"BRTHRT";"A";"42";"DEP";"PM";"F";"1";"A";"D";"0";2008;12.6
"_T";"BRTHRT";"A";"58";"DEP";"PM";"F";"1";"A";"D";"0";2007;9.7
"_T";"BRTHRT";"A";"56";"DEP";"PM";"F";"1";"A";"D";"0";1990;12.4
"_T";"BRTHRT";"A";"37";"DEP";"PM";"F";"1";"A";"D";"0";1997;11.4
"_T";"BRTHRT";"A";"41";"DEP";"PM";"F";"1";"A";"D";"0";1993;10.4
"_T";"BRTHRT";"A";"58";"DEP";"PM";"F";"1";"A";"D";"0";1994;9.7
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2009-05;12.4
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1975-02;14.4
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1975-12;13
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2014-06;12.5
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"P";"PROV";"0";2023-09;9.7
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2004-08;12.9
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2008-08;12.8
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2007-12;12.8
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2002-07;13.4
"_T";"BRTHRT";"A";"53";"REG";"PM";"F";"1";"A";"D";"0";2008;11.9
"_T";"BRTHRT";"A";"89";"DEP";"PM";"F";"1";"A";"D";"0";2011;10.8
"_T";"BRTHRT";"A";"52";"REG";"PM";"F";"1";"A";"D";"0";1998;12.4
"_T";"BRTHRT";"A";"11";"REG";"PM";"F";"1";"A";"D";"0";2010;15.6
"_T";"BRTHRT";"A";"94";"DEP";"PM";"F";"1";"A";"D";"0";1993;15.1
"_T";"BRTHRT";"A";"44";"REG";"PM";"F";"1";"A";"D";"0";1981;15.6
"_T";"BRTHRT";"A";"87";"DEP";"PM";"F";"1";"A";"D";"0";2009;10.6
"_T";"BRTHRT";"A";"971";"DEP";"PM";"F";"1";"A";"D";"0";2014;12.5
"_T";"BRTHRT";"A";"75";"DEP";"PM";"F";"1";"A";"D";"0";1982;14.8
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";1987;9.5
"_T";"FERIND";"A";"75";"REG";"PT";"F";"0";"A";"D";"0";1999;163
"_T";"BRTHRT";"A";"11";"DEP";"PM";"F";"1";"A";"D";"0";2015;9.6
"_T";"FERIND";"A";"F_X_R11";"FRANCE";"PT";"F";"0";"A";"D";"0";2007;195
"_T";"BRTHRT";"A";"01";"DEP";"PM";"F";"1";"A";"D";"0";1996;12.3
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";1979;10.6
"_T";"BRTHRT";"A";"01";"DEP";"PM";"F";"1";"A";"D";"0";1983;13.8
"_T";"BRTHRT";"A";"13";"DEP";"PM";"F";"1";"A";"D";"0";2016;12.8
"_T";"FERIND";"A";"84";"REG";"PT";"F";"0";"A";"D";"0";1979;185
"Y35T48";"FERIND";"A";"974";"DEP";"PT";"F";"0";"A";"D";"0";2018;49
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1975;178
"_T";"FERIND";"A";"04";"DEP";"PT";"F";"0";"A";"D";"0";1987;172
"_T";"FERIND";"A";"02";"DEP";"PT";"F";"0";"A";"D";"0";2012;218
"Y35T48";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";1990;19
"_T";"FERIND";"A";"16";"DEP";"PT";"F";"0";"A";"D";"0";2004;182
"_T";"FERIND";"A";"02";"DEP";"PT";"F";"0";"A";"D";"0";1979;197
"_T";"FERIND";"A";"14";"DEP";"PT";"F";"0";"A";"D";"0";2008;194
"_T";"FERIND";"A";"11";"REG";"PT";"F";"0";"A";"D";"0";2010;205
"_T";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";2016;176
"_T";"FERIND";"A";"88";"DEP";"PT";"F";"0";"A";"D";"0";2010;198
"_T";"FERIND";"A";"974";"DEP";"PT";"F";"0";"P";"PROV";"0";2022;237
"_T";"FERIND";"A";"83";"DEP";"PT";"F";"0";"A";"D";"0";2005;197
"_T";"FERIND";"A";"77";"DEP";"PT";"F";"0";"A";"D";"0";2004;200
"_T";"FERIND";"A";"77";"DEP";"PT";"F";"0";"A";"D";"0";2011;215
"_T";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";2010;217
"_T";"FERIND";"A";"95";"DEP";"PT";"F";"0";"A";"D";"0";1989;198
"_T";"FERIND";"A";"63";"DEP";"PT";"F";"0";"A";"D";"0";1978;167
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";1981;219
"_T";"FERIND";"A";"2B";"DEP";"PT";"F";"0";"A";"D";"0";1997;149
"_T";"FERIND";"A";"53";"DEP";"PT";"F";"0";"A";"D";"0";1995;189
"_T";"FERIND";"A";"38";"DEP";"PT";"F";"0";"A";"D";"0";1986;187
"_T";"FERIND";"A";"43";"DEP";"PT";"F";"0";"A";"D";"0";2019;185
"_T";"FERIND";"A";"51";"DEP";"PT";"F";"0";"A";"D";"0";2009;193
"_T";"BRTHRT";"A";"04";"DEP";"PM";"F";"1";"A";"D";"0";2005;9.9
"_T";"FERIND";"A";"F_X_R11";"FRANCE";"PT";"F";"0";"A";"D";"0";1997;171
"_T";"BRTHRT";"A";"05";"DEP";"PM";"F";"1";"A";"D";"0";2004;10.9
"_T";"BRTHRT";"A";"25";"DEP";"PM";"F";"1";"A";"D";"0";1989;13.6
"_T";"BRTHRT";"A";"18";"DEP";"PM";"F";"1";"A";"D";"0";2016;9.4
"_T";"BRTHRT";"A";"24";"DEP";"PM";"F";"1";"A";"D";"0";1994;8.5
"_T";"FERIND";"A";"76";"REG";"PT";"F";"0";"A";"D";"0";2004;175
"_T";"BRTHRT";"A";"16";"DEP";"PM";"F";"1";"A";"D";"0";2005;10.3
"_T";"BRTHRT";"A";"44";"DEP";"PM";"F";"1";"A";"D";"0";2001;13.4
"_T";"BRTHRT";"A";"51";"DEP";"PM";"F";"1";"A";"D";"0";1992;13.2
"_T";"BRTHRT";"A";"70";"DEP";"PM";"F";"1";"A";"D";"0";2020;8.3
"_T";"BRTHRT";"A";"33";"DEP";"PM";"F";"1";"A";"D";"0";2015;11
"_T";"BRTHRT";"A";"64";"DEP";"PM";"F";"1";"A";"D";"0";1990;10.9
"_T";"BRTHRT";"A";"69";"DEP";"PM";"F";"1";"A";"D";"0";1991;14.9
"_T";"BRTHRT";"A";"56";"DEP";"PM";"F";"1";"A";"D";"0";1997;11.4
"_T";"BRTHRT";"A";"53";"DEP";"PM";"F";"1";"A";"D";"0";2013;11.9
"_T";"BRTHRT";"A";"54";"DEP";"PM";"F";"1";"A";"D";"0";1984;14
"_T";"FERIND";"A";"16";"DEP";"PT";"F";"0";"A";"D";"0";1996;161
"Y35T48";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";2020;35
"_T";"FERIND";"A";"07";"DEP";"PT";"F";"0";"A";"D";"0";2002;193
"Y35T48";"FERIND";"A";"52";"REG";"PT";"F";"0";"A";"D";"0";1978;15
"Y35T48";"FERIND";"A";"84";"REG";"PT";"F";"0";"A";"D";"0";1986;18
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2006;188
"_T";"FERIND";"A";"15";"DEP";"PT";"F";"0";"A";"D";"0";1975;204
"Y35T48";"FERIND";"A";"974";"DEP";"PT";"F";"0";"A";"D";"0";2019;48
"_T";"FERIND";"A";"77";"DEP";"PT";"F";"0";"A";"D";"0";2008;211
"_T";"FERIND";"A";"89";"DEP";"PT";"F";"0";"A";"D";"0";2004;203
"_T";"FERIND";"A";"973";"DEP";"PT";"F";"0";"A";"D";"0";2019;382
"_T";"FERIND";"A";"32";"REG";"PT";"F";"0";"A";"D";"0";2007;206
"_T";"FERIND";"A";"69";"DEP";"PT";"F";"0";"A";"D";"0";2003;191
"_T";"FERIND";"A";"94";"DEP";"PT";"F";"0";"A";"D";"0";1978;172
"_T";"FERIND";"A";"76";"DEP";"PT";"F";"0";"A";"D";"0";2018;187
"_T";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";1991;175
"_T";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";1992;171
"Y25T29";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";1987;14.2
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2011-05;12.6
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1987-08;13.5
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2012-01;12.2
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1986-02;13.8
"Y25T29";"FERRT";"A";"F";"FRANCE";"PT";"F";"1";"A";"D";"0";2011;12.7
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";1998-08;12.9
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1981-01;14.2
"_T";"BRTHRT";"A";"79";"DEP";"PM";"F";"1";"A";"D";"0";2007;11.1
"_T";"BRTHRT";"A";"75";"REG";"PM";"F";"1";"A";"D";"0";1977;12
"_T";"BRTHRT";"A";"74";"DEP";"PM";"F";"1";"A";"D";"0";1981;15.3
"_T";"BRTHRT";"A";"971";"DEP";"PM";"F";"1";"A";"D";"0";2004;15.9
"_T";"BRTHRT";"A";"81";"DEP";"PM";"F";"1";"A";"D";"0";2007;10.4
"_T";"BRTHRT";"A";"81";"DEP";"PM";"F";"1";"A";"D";"0";2005;10.6
"_T";"BRTHRT";"A";"90";"DEP";"PM";"F";"1";"A";"D";"0";1987;13.7
"_T";"BRTHRT";"A";"88";"DEP";"PM";"F";"1";"A";"D";"0";1995;12.2
"_T";"BRTHRT";"A";"10";"DEP";"PM";"F";"1";"A";"D";"0";2011;11.9
"_T";"BRTHRT";"A";"10";"DEP";"PM";"F";"1";"A";"D";"0";1975;14.1
"_T";"BRTHRT";"A";"18";"DEP";"PM";"F";"1";"A";"D";"0";2008;10.6
"_T";"BRTHRT";"A";"31";"DEP";"PM";"F";"1";"A";"D";"0";1978;11.9
"_T";"BRTHRT";"A";"08";"DEP";"PM";"F";"1";"A";"D";"0";1997;12.6
"_T";"BRTHRT";"A";"07";"DEP";"PM";"F";"1";"A";"D";"0";2000;11.3
"_T";"BRTHRT";"A";"13";"DEP";"PM";"F";"1";"A";"D";"0";2020;12
"_T";"BRTHRT";"A";"28";"DEP";"PM";"F";"1";"A";"D";"0";2012;12.8
"_T";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";2008;204
"_T";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";1979;196
"_T";"FERIND";"A";"60";"DEP";"PT";"F";"0";"A";"D";"0";1995;187
"_T";"FERIND";"A";"30";"DEP";"PT";"F";"0";"A";"D";"0";1978;165
"_T";"FERIND";"A";"39";"DEP";"PT";"F";"0";"A";"D";"0";2014;198
"_T";"FERIND";"A";"2A";"DEP";"PT";"F";"0";"A";"D";"0";1977;178
"_T";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";1983;153
"_T";"FERIND";"A";"65";"DEP";"PT";"F";"0";"A";"D";"0";2016;180
"_T";"BRTHRT";"A";"45";"DEP";"PM";"F";"1";"A";"D";"0";2018;11.5
"_T";"BRTHRT";"A";"60";"DEP";"PM";"F";"1";"A";"D";"0";2010;13.6
"_T";"BRTHRT";"A";"65";"DEP";"PM";"F";"1";"A";"D";"0";2018;7.9
"_T";"BRTHRT";"A";"58";"DEP";"PM";"F";"1";"A";"D";"0";1981;12
"_T";"BRTHRT";"A";"60";"DEP";"PM";"F";"1";"A";"D";"0";1999;14.1
"_T";"BRTHRT";"A";"56";"DEP";"PM";"F";"1";"A";"D";"0";2009;11
"_T";"BRTHRT";"A";"63";"DEP";"PM";"F";"1";"A";"D";"0";1989;11.2
"_T";"BRTHRT";"A";"63";"DEP";"PM";"F";"1";"P";"PROV";"0";2023;8.3
"_T";"BRTHRT";"A";"60";"DEP";"PM";"F";"1";"A";"D";"0";2012;13.5
"Y35T48";"FERIND";"A";"F";"FRANCE";"PT";"F";"0";"A";"D";"0";2016;44
"_T";"FERIND";"A";"23";"DEP";"PT";"F";"0";"A";"D";"0";2000;171
"Y35T48";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";2015;36
"_T";"FERIND";"A";"19";"DEP";"PT";"F";"0";"A";"D";"0";2010;189
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2011;205
"Y35T48";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2018;36
"_T";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";2019;185
"Y35T48";"FERIND";"A";"32";"REG";"PT";"F";"0";"A";"D";"0";1987;20
"_T";"FERIND";"A";"15";"DEP";"PT";"F";"0";"A";"D";"0";2001;163
"_T";"FERIND";"A";"90";"DEP";"PT";"F";"0";"A";"D";"0";2001;193
"_T";"FERIND";"A";"65";"DEP";"PT";"F";"0";"A";"D";"0";1990;154
"_T";"FERIND";"A";"74";"DEP";"PT";"F";"0";"A";"D";"0";2016;180
"_T";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";1997;187
"_T";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";2003;178
"_T";"FERIND";"A";"79";"DEP";"PT";"F";"0";"A";"D";"0";1977;204
"_T";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";2012;214
"_T";"FERIND";"A";"32";"REG";"PT";"F";"0";"A";"D";"0";1982;218
"_T";"FERIND";"A";"86";"DEP";"PT";"F";"0";"A";"D";"0";1977;176
"_T";"BRTHRT";"A";"18";"DEP";"PM";"F";"1";"A";"D";"0";1997;10.5
"_T";"BRTHRT";"A";"21";"DEP";"PM";"F";"1";"A";"D";"0";1986;14.1
"_T";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1985;185
"_T";"BRTHRT";"A";"08";"DEP";"PM";"F";"1";"A";"D";"0";1984;14.7
"_T";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2000;187
"_T";"BRTHRT";"A";"22";"DEP";"PM";"F";"1";"A";"D";"0";1995;10.5
"_T";"BRTHRT";"A";"05";"DEP";"PM";"F";"1";"A";"D";"0";2007;10.9
"_T";"BRTHRT";"A";"F_X_R11";"FRANCE";"PM";"F";"1";"A";"D";"0";1987;13.3
"_T";"BRTHRT";"A";"81";"DEP";"PM";"F";"1";"A";"D";"0";2011;10.6
"_T";"BRTHRT";"A";"95";"DEP";"PM";"F";"1";"A";"D";"0";1996;14.7
"_T";"BRTHRT";"A";"92";"DEP";"PM";"F";"1";"A";"D";"0";1978;14.6
"_T";"BRTHRT";"A";"85";"DEP";"PM";"F";"1";"A";"D";"0";1975;16
"_T";"BRTHRT";"A";"81";"DEP";"PM";"F";"1";"A";"D";"0";2008;10.9
"_T";"BRTHRT";"A";"24";"REG";"PM";"F";"1";"A";"D";"0";2000;12.3
"_T";"BRTHRT";"A";"79";"DEP";"PM";"F";"1";"A";"D";"0";1984;12.2
"_T";"BRTHRT";"A";"80";"DEP";"PM";"F";"1";"A";"D";"0";2013;11.8
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2009-09;13.2
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2008-07;13.4
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";2002-01;12.6
"_T";"BRTHRT";"A";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";1983;13.8
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2006-03;12.7
"Y15T24";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2018;2.2
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2004-03;12
"_T";"FERIND";"A";"14";"DEP";"PT";"F";"0";"A";"D";"0";1986;185
"Y35T48";"FERIND";"A";"11";"REG";"PT";"F";"0";"A";"D";"0";2002;43
"Y35T48";"FERIND";"A";"11";"REG";"PT";"F";"0";"A";"D";"0";2015;59
"_T";"FERIND";"A";"01";"DEP";"PT";"F";"0";"A";"D";"0";1981;203
"Y35T48";"FERIND";"A";"F_X_R11";"FRANCE";"PT";"F";"0";"A";"D";"0";1976;16
"Y35T48";"FERIND";"A";"84";"REG";"PT";"F";"0";"A";"D";"0";2020;43
"_T";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2016;193
"_T";"FERIND";"A";"23";"DEP";"PT";"F";"0";"A";"D";"0";2007;183
"_T";"FERIND";"A";"09";"DEP";"PT";"F";"0";"A";"D";"0";2008;190
"Y35T48";"FERIND";"A";"84";"REG";"PT";"F";"0";"A";"D";"0";2002;31
"_T";"BRTHRT";"A";"63";"DEP";"PM";"F";"1";"A";"D";"0";2018;9.9
"_T";"BRTHRT";"A";"66";"DEP";"PM";"F";"1";"A";"D";"0";1988;11
"_T";"BRTHRT";"A";"66";"DEP";"PM";"F";"1";"A";"D";"0";2013;10.6
"_T";"BRTHRT";"A";"55";"DEP";"PM";"F";"1";"A";"D";"0";2010;11.5
"_T";"BRTHRT";"A";"71";"DEP";"PM";"F";"1";"A";"D";"0";1991;11.3
"_T";"BRTHRT";"A";"56";"DEP";"PM";"F";"1";"A";"D";"0";2018;8.8
"_T";"BRTHRT";"A";"67";"DEP";"PM";"F";"1";"A";"D";"0";1986;13.7
"_T";"BRTHRT";"A";"37";"DEP";"PM";"F";"1";"A";"D";"0";1998;11.6
"_T";"BRTHRT";"A";"71";"DEP";"PM";"F";"1";"A";"D";"0";1988;11.8
"_T";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";1989;179
"_T";"FERIND";"A";"34";"DEP";"PT";"F";"0";"A";"D";"0";1989;166
"_T";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2012;203
"_T";"FERIND";"A";"26";"DEP";"PT";"F";"0";"A";"D";"0";1975;186
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";1984;141
"_T";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";1988;169
"_T";"FERIND";"A";"39";"DEP";"PT";"F";"0";"A";"D";"0";1978;186
"_T";"FERIND";"A";"38";"DEP";"PT";"F";"0";"A";"D";"0";1997;173
"_T";"FERIND";"A";"56";"DEP";"PT";"F";"0";"A";"D";"0";1977;206
"_T";"FERIND";"A";"94";"REG";"PT";"F";"0";"A";"D";"0";1976;172
"_T";"BRTHRT";"A";"25";"DEP";"PM";"F";"1";"A";"D";"0";2012;12.7
"_T";"BRTHRT";"A";"01";"DEP";"PM";"F";"1";"A";"D";"0";1975;13.3
"_T";"BRTHRT";"A";"14";"DEP";"PM";"F";"1";"A";"D";"0";1984;14.7
"_T";"BRTHRT";"A";"10";"DEP";"PM";"F";"1";"A";"D";"0";1978;13.7
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";1991;10
"_T";"BRTHRT";"A";"07";"DEP";"PM";"F";"1";"A";"D";"0";2008;11
"_T";"FERIND";"A";"94";"REG";"PT";"F";"0";"A";"D";"0";2000;167
"_T";"FERIND";"A";"76";"REG";"PT";"F";"0";"A";"D";"0";1995;158
"_T";"FERIND";"A";"79";"DEP";"PT";"F";"0";"A";"D";"0";2002;190
"_T";"FERIND";"A";"75";"DEP";"PT";"F";"0";"A";"D";"0";2012;153
"_T";"FERIND";"A";"95";"DEP";"PT";"F";"0";"A";"D";"0";1993;189
"_T";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";1986;184
"_T";"FERIND";"A";"73";"DEP";"PT";"F";"0";"A";"D";"0";1985;172
"_T";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2009;202
"_T";"FERIND";"A";"68";"DEP";"PT";"F";"0";"A";"D";"0";2005;189
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1981;173
"_T";"FERIND";"A";"15";"DEP";"PT";"F";"0";"A";"D";"0";1999;145
"_T";"FERIND";"A";"10";"DEP";"PT";"F";"0";"A";"D";"0";2017;179
"_T";"FERIND";"A";"11";"DEP";"PT";"F";"0";"A";"D";"0";1996;171
"Y35T48";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";1980;15
"_T";"FERIND";"A";"02";"DEP";"PT";"F";"0";"A";"D";"0";1995;188
"Y35T48";"FERIND";"A";"76";"REG";"PT";"F";"0";"P";"PROV";"0";2022;43
"Y35T48";"FERIND";"A";"24";"REG";"PT";"F";"0";"A";"D";"0";1979;13
"Y35T48";"FERIND";"A";"F";"FRANCE";"PT";"F";"0";"A";"D";"0";2000;31
"_T";"BRTHRT";"A";"68";"DEP";"PM";"F";"1";"A";"D";"0";1992;13.7
"_T";"BRTHRT";"A";"45";"DEP";"PM";"F";"1";"A";"D";"0";2004;13.2
"_T";"BRTHRT";"A";"50";"DEP";"PM";"F";"1";"A";"D";"0";2008;10.8
"_T";"BRTHRT";"A";"40";"DEP";"PM";"F";"1";"A";"D";"0";1986;10.6
"_T";"BRTHRT";"A";"65";"DEP";"PM";"F";"1";"A";"D";"0";1994;9.1
"_T";"BRTHRT";"A";"44";"DEP";"PM";"F";"1";"A";"D";"0";2019;11.3
"_T";"BRTHRT";"A";"39";"DEP";"PM";"F";"1";"A";"D";"0";1988;12.6
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1979-04;15.1
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1982-05;15.7
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";2005-06;12.8
"_T";"BRTHRT";"M";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";1996-09;13
"_T";"BRTHRT";"M";"FM";"FRANCE";"PM";"F";"1";"A";"D";"0";1993-04;12.5
"Y25T29";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2004;12.9
"Y25T29";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2014;12.2
"_T";"BRTHRT";"A";"F";"FRANCE";"PM";"F";"1";"A";"D";"0";1985;14.1
"_T";"BRTHRT";"A";"85";"DEP";"PM";"F";"1";"A";"D";"0";2008;12.3
"_T";"BRTHRT";"A";"32";"REG";"PM";"F";"1";"A";"D";"0";1996;13.6
"_T";"BRTHRT";"A";"88";"DEP";"PM";"F";"1";"A";"D";"0";1977;14.4
"_T";"BRTHRT";"A";"95";"DEP";"PM";"F";"1";"A";"D";"0";2008;16.1
"_T";"BRTHRT";"A";"74";"DEP";"PM";"F";"1";"A";"D";"0";2012;12.9
"_T";"BRTHRT";"A";"95";"DEP";"PM";"F";"1";"A";"D";"0";2017;15.9
"_T";"BRTHRT";"A";"28";"REG";"PM";"F";"1";"A";"D";"0";1996;12.8
"_T";"BRTHRT";"A";"53";"REG";"PM";"F";"1";"A";"D";"0";1978;13.8
"_T";"BRTHRT";"A";"44";"REG";"PM";"F";"1";"A";"D";"0";2020;9.6
"_T";"BRTHRT";"A";"85";"DEP";"PM";"F";"1";"A";"D";"0";1983;13.7
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";1990;192
"_T";"FERIND";"A";"39";"DEP";"PT";"F";"0";"A";"D";"0";2015;190
"_T";"FERIND";"A";"48";"DEP";"PT";"F";"0";"A";"D";"0";2014;171
"_T";"FERIND";"A";"35";"DEP";"PT";"F";"0";"A";"D";"0";1984;179
"_T";"FERIND";"A";"35";"DEP";"PT";"F";"0";"A";"D";"0";2014;189
"_T";"FERIND";"A";"54";"DEP";"PT";"F";"0";"A";"D";"0";2005;175
"_T";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2015;186
"_T";"FERIND";"A";"2B";"DEP";"PT";"F";"0";"A";"D";"0";2017;149
"_T";"BRTHRT";"A";"22";"DEP";"PM";"F";"1";"A";"D";"0";2010;10.9
"_T";"BRTHRT";"A";"25";"DEP";"PM";"F";"1";"A";"D";"0";1976;16.2
"_T";"FERIND";"A";"76";"REG";"PT";"F";"0";"A";"D";"0";1997;160
"_T";"BRTHRT";"A";"13";"DEP";"PM";"F";"1";"A";"D";"0";1975;12.6
"_T";"BRTHRT";"A";"10";"DEP";"PM";"F";"1";"A";"D";"0";2005;12.3
"_T";"BRTHRT";"A";"12";"DEP";"PM";"F";"1";"A";"D";"0";1975;11.2
"_T";"BRTHRT";"A";"26";"DEP";"PM";"F";"1";"A";"D";"0";1976;12.3
"_T";"BRTHRT";"A";"31";"DEP";"PM";"F";"1";"A";"D";"0";2015;12.2
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2018;8.1
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1995;151
"Y35T48";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2020;44
"_T";"FERIND";"A";"25";"DEP";"PT";"F";"0";"A";"D";"0";1992;174
"Y35T48";"FERIND";"A";"93";"REG";"PT";"F";"0";"A";"D";"0";2010;43
"Y35T48";"FERIND";"A";"44";"REG";"PT";"F";"0";"A";"D";"0";1994;19
"_T";"FERIND";"A";"17";"DEP";"PT";"F";"0";"P";"PROV";"0";2023;148
"_T";"BRTHRT";"A";"62";"DEP";"PM";"F";"1";"A";"D";"0";1984;16.2
"_T";"BRTHRT";"A";"67";"DEP";"PM";"F";"1";"A";"D";"0";2010;12.2
"_T";"BRTHRT";"A";"53";"DEP";"PM";"F";"1";"A";"D";"0";1978;15.5
"_T";"BRTHRT";"A";"60";"DEP";"PM";"F";"1";"A";"D";"0";2008;13.9
"_T";"BRTHRT";"A";"55";"DEP";"PM";"F";"1";"A";"D";"0";2002;11.6
"_T";"BRTHRT";"A";"65";"DEP";"PM";"F";"1";"A";"D";"0";2009;9.4
"_T";"BRTHRT";"A";"63";"DEP";"PM";"F";"1";"A";"D";"0";2007;11
"_T";"BRTHRT";"A";"67";"DEP";"PM";"F";"1";"A";"D";"0";1996;12.8
"_T";"BRTHRT";"A";"40";"DEP";"PM";"F";"1";"A";"D";"0";2015;9.1
"_T";"FERIND";"A";"89";"DEP";"PT";"F";"0";"A";"D";"0";2001;196
"_T";"FERIND";"A";"32";"REG";"PT";"F";"0";"A";"D";"0";1998;191
